playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8482111,2021,Justin Barron,COL,D,4on5,2,99.0,2.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.16,0.15,0.16,0.15,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07,0.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.18,0.18,0.17,0.0,0.81,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8482111,2021,Justin Barron,COL,D,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482624,2021,Daniil Miromanov,VGK,D,other,8,7.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8482624,2021,Daniil Miromanov,VGK,D,all,8,4575.0,109.0,2.1,0.55,0.49,0.5,0.56,0.52,0.56,47.0,8.98,0.39,0.5,2.72,0.3,5.2,3.9,0.39,0.38,0.37,0.0,1.0,12.0,1.0,7.0,20.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,4.0,12.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,20.03,13.0,13.05,0.0,0.11,0.05,0.02,0.47,0.46,0.46,109.0,17.0,8.0,14.0,70.0,17.0,14.0,17.0,61.0,0.0,0.0,24754.0,0.0,4.0,2.0,5.0,38.56,4.0,3.8,4.05,3.84,39.0,14.0,20.0,73.0,5.0,5.0,0.0,38.0,11.0,4.0,1.32,1.48,1.2,1.0,3.0,1.0,75.21,53.0,54.34,0.56,1.04,1.04,3.52,3.57,3.5,35.56,3.24,3.17,3.28,3.21,36.0,13.0,23.0,72.0,4.0,5.0,2.0,37.0,6.0,6.0,0.99,0.65,1.6,1.0,1.0,2.0,71.1,49.0,49.57,0.5,0.96,0.96,2.78,2.79,2.75,22.02,22.55,443.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0
8482624,2021,Daniil Miromanov,VGK,D,5on5,8,4446.0,106.0,2.1,0.54,0.47,0.51,0.54,0.53,0.55,46.0,8.98,0.39,0.5,2.72,0.3,5.2,3.9,0.39,0.38,0.37,0.0,1.0,12.0,1.0,7.0,20.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,4.0,12.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,20.03,13.0,13.05,0.0,0.11,0.05,0.02,0.47,0.46,0.46,106.0,17.0,8.0,14.0,67.0,17.0,14.0,15.0,60.0,0.0,0.0,19899.0,0.0,4.0,2.0,5.0,37.66,3.79,3.59,3.84,3.63,38.0,14.0,20.0,72.0,4.0,5.0,0.0,38.0,11.0,3.0,1.32,1.48,0.99,1.0,3.0,0.0,74.21,52.0,53.34,0.54,1.04,1.04,3.29,3.34,3.27,34.45,3.2,3.13,3.24,3.17,36.0,11.0,23.0,70.0,4.0,5.0,2.0,35.0,6.0,6.0,0.95,0.65,1.6,1.0,1.0,2.0,69.1,47.0,47.57,0.47,0.96,0.96,2.71,2.73,2.69,13.31,14.82,329.0,282.0,1.07,0.02,9.0,2.0,9.0,2.0
8482624,2021,Daniil Miromanov,VGK,D,4on5,8,122.0,3.0,1.18,0.85,0.02,0.33,0.08,0.33,0.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.9,0.21,0.21,0.21,0.21,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.0,0.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.23,0.23,0.23,1.11,0.04,0.04,0.04,0.04,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.06,0.06,0.06,0.02,1.1,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8482624,2021,Daniil Miromanov,VGK,D,5on4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477500,2021,Bo Horvat,VAN,C,other,55,4057.0,53.0,33.06,0.51,0.61,0.6,0.52,0.59,0.51,119.0,13.17,3.14,1.11,2.61,0.5,5.86,3.78,2.95,3.14,2.95,0.0,1.0,15.0,2.0,1.0,18.0,4.0,3.0,1.0,0.0,5.0,2.0,4.0,2.0,12.0,14.0,0.0,0.0,44.0,1.0,0.0,2.0,5.0,6.0,6.0,0.2,0.75,2.2,1.0,1.0,1.0,18.0,17.0,17.0,0.0,0.32,0.12,0.72,2.74,2.74,2.62,53.0,12.0,9.0,7.0,25.0,7.0,6.0,10.0,30.0,44.0,42.0,2782.0,0.0,0.0,0.0,0.0,60.78,13.6,12.13,13.6,12.13,67.0,17.0,26.0,110.0,11.0,6.0,1.0,44.0,22.0,18.0,1.85,2.5,9.25,3.0,1.0,7.0,110.0,84.0,84.0,1.36,1.71,1.71,13.25,13.25,11.81,40.79,12.82,10.88,12.82,10.88,37.0,21.0,15.0,73.0,11.0,1.0,0.0,29.0,12.0,17.0,1.25,1.34,10.23,3.0,2.0,6.0,73.0,58.0,58.0,0.79,0.35,0.35,13.26,13.26,11.32,10.03,6.34,66.0,61.0,0.0,0.15,0.0,2.0,0.0,2.0
8477500,2021,Bo Horvat,VAN,C,all,55,65529.0,1384.0,41.29,0.55,0.46,0.56,0.48,0.55,0.48,126.0,141.6,18.08,10.48,30.74,4.77,80.51,52.41,17.47,18.04,17.42,10.0,7.0,151.0,46.0,38.0,235.0,37.0,20.0,9.0,3.0,43.0,10.0,67.0,48.0,131.0,177.0,16.0,32.0,676.0,77.0,22.0,21.0,131.0,44.0,22.0,4.43,5.24,8.41,5.0,7.0,8.0,233.29,197.0,195.47,6.0,2.43,1.63,2.93,17.58,17.55,17.17,1384.0,227.0,239.0,224.0,694.0,172.0,151.0,220.0,841.0,676.0,530.0,134601.0,32.0,16.0,8.0,34.0,654.29,66.36,63.13,66.49,63.26,697.0,227.0,303.0,1227.0,70.0,51.0,9.0,694.0,165.0,65.0,19.85,19.47,27.04,26.0,21.0,23.0,1221.94,924.0,921.91,10.88,11.21,11.21,66.02,66.13,63.48,531.81,55.36,51.79,55.55,51.99,544.0,207.0,228.0,979.0,50.0,44.0,8.0,550.0,140.0,61.0,16.09,15.91,23.35,15.0,18.0,17.0,984.67,751.0,756.21,8.04,9.82,9.82,53.58,53.82,50.92,95.22,110.03,2016.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0
8477500,2021,Bo Horvat,VAN,C,5on5,55,47772.0,1098.0,41.29,0.49,0.5,0.51,0.5,0.51,0.5,207.0,92.81,8.11,6.07,22.02,2.94,51.35,36.51,7.88,8.06,7.83,9.0,2.0,94.0,33.0,27.0,154.0,19.0,8.0,6.0,3.0,32.0,5.0,47.0,29.0,86.0,119.0,15.0,30.0,467.0,74.0,16.0,13.0,95.0,24.0,8.0,3.15,2.79,2.17,2.0,3.0,3.0,152.29,127.0,125.47,4.0,1.25,0.93,1.87,7.49,7.45,7.37,1098.0,127.0,174.0,199.0,598.0,148.0,126.0,158.0,666.0,467.0,380.0,114621.0,30.0,16.0,8.0,31.0,425.22,31.16,30.41,31.29,30.54,450.0,146.0,195.0,791.0,28.0,34.0,4.0,476.0,98.0,22.0,13.44,11.69,6.03,15.0,10.0,3.0,785.94,596.0,593.91,5.55,6.08,6.08,30.63,30.74,30.36,403.17,32.22,30.92,32.41,31.12,417.0,152.0,182.0,751.0,27.0,36.0,6.0,440.0,99.0,30.0,12.52,11.33,8.36,10.0,11.0,6.0,756.67,569.0,574.21,5.56,7.9,7.9,29.88,30.12,29.46,74.22,75.21,1758.0,1785.0,0.54,2.4,20.0,36.0,16.0,33.0
8477500,2021,Bo Horvat,VAN,C,4on5,55,3400.0,109.0,33.57,0.08,0.06,0.1,0.11,0.11,0.12,160.0,0.94,0.17,0.1,0.14,0.01,0.24,0.34,0.17,0.17,0.17,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,36.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.02,0.0,0.0,0.2,0.2,0.2,109.0,0.0,56.0,4.0,49.0,4.0,12.0,21.0,72.0,36.0,55.0,8613.0,0.0,0.0,0.0,0.0,7.81,0.63,0.63,0.63,0.63,8.0,3.0,2.0,13.0,1.0,0.0,0.0,9.0,2.0,0.0,0.27,0.36,0.0,0.0,1.0,0.0,13.0,11.0,11.0,0.09,0.0,0.0,0.72,0.72,0.72,58.47,7.23,6.92,7.23,6.92,58.0,27.0,27.0,112.0,11.0,7.0,2.0,56.0,21.0,8.0,1.64,2.37,3.23,2.0,5.0,4.0,112.0,85.0,85.0,1.31,1.57,1.57,6.97,6.97,6.7,1.06,15.38,28.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0
8477500,2021,Bo Horvat,VAN,C,5on4,55,10300.0,124.0,40.4,0.89,0.85,0.89,0.88,0.87,0.84,140.0,33.77,6.42,3.14,5.83,1.3,22.81,11.51,6.23,6.42,6.23,1.0,4.0,40.0,11.0,9.0,60.0,14.0,9.0,2.0,0.0,6.0,3.0,16.0,15.0,31.0,42.0,0.0,0.0,127.0,1.0,0.0,5.0,31.0,13.0,7.0,1.08,1.53,3.81,2.0,3.0,4.0,60.0,51.0,51.0,1.0,0.83,0.58,0.34,6.91,6.91,6.73,124.0,88.0,0.0,14.0,22.0,13.0,7.0,31.0,73.0,127.0,38.0,6316.0,0.0,0.0,0.0,3.0,157.26,20.49,19.5,20.49,19.5,169.0,60.0,78.0,307.0,30.0,11.0,4.0,163.0,42.0,24.0,4.2,4.77,11.52,8.0,9.0,13.0,307.0,229.0,229.0,3.82,3.42,3.42,20.88,20.88,20.05,25.21,2.56,2.56,2.56,2.56,30.0,4.0,3.0,37.0,1.0,0.0,0.0,24.0,4.0,6.0,0.63,0.41,1.53,0.0,0.0,1.0,37.0,34.0,34.0,0.31,0.0,0.0,2.87,2.87,2.86,8.58,1.5,150.0,21.0,0.08,0.1,2.0,1.0,2.0,1.0
8481555,2021,Mattias Norlinder,MTL,D,other,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481555,2021,Mattias Norlinder,MTL,D,all,6,4425.0,94.0,-0.05,0.42,0.39,0.42,0.44,0.42,0.43,36.0,1.29,0.07,0.1,0.35,0.04,0.86,0.59,0.06,0.06,0.06,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.68,2.0,1.79,0.0,0.02,0.0,0.0,0.09,0.08,0.07,94.0,16.0,11.0,14.0,53.0,8.0,24.0,9.0,53.0,0.0,0.0,17463.0,2.0,0.0,0.0,3.0,35.7,2.88,2.82,2.88,2.81,33.0,16.0,11.0,60.0,3.0,3.0,1.0,42.0,4.0,3.0,1.43,0.57,0.89,0.0,1.0,2.0,57.55,49.0,47.48,0.48,0.8,0.8,2.56,2.53,2.51,47.46,3.99,3.68,4.14,3.8,54.0,14.0,16.0,84.0,1.0,9.0,0.0,55.0,9.0,4.0,1.73,1.16,1.1,1.0,0.0,0.0,87.82,68.0,70.39,0.71,1.36,1.36,3.33,3.44,3.33,12.56,19.71,259.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0
8481555,2021,Mattias Norlinder,MTL,D,5on5,6,4312.0,91.0,-0.05,0.42,0.37,0.43,0.43,0.42,0.41,33.0,1.29,0.07,0.1,0.35,0.04,0.86,0.59,0.06,0.06,0.06,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.68,2.0,1.79,0.0,0.02,0.0,0.0,0.09,0.08,0.07,91.0,16.0,11.0,14.0,50.0,8.0,23.0,8.0,52.0,0.0,0.0,14374.0,2.0,0.0,0.0,3.0,35.7,2.88,2.82,2.88,2.81,33.0,16.0,11.0,60.0,3.0,3.0,1.0,42.0,4.0,3.0,1.43,0.57,0.89,0.0,1.0,2.0,57.55,49.0,47.48,0.48,0.8,0.8,2.56,2.53,2.51,46.76,3.96,3.65,4.11,3.77,53.0,14.0,14.0,81.0,1.0,9.0,0.0,54.0,9.0,4.0,1.7,1.16,1.1,1.0,0.0,0.0,84.82,67.0,69.39,0.71,1.36,1.36,3.3,3.41,3.3,7.68,13.2,203.0,264.0,0.17,0.09,4.0,3.0,3.0,3.0
8481555,2021,Mattias Norlinder,MTL,D,4on5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481555,2021,Mattias Norlinder,MTL,D,5on4,6,113.0,3.0,0.28,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.03,0.03,0.03,0.03,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.16,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476885,2021,Jacob Trouba,NYR,D,other,59,3549.0,61.0,28.15,0.66,0.71,0.45,0.55,0.53,0.58,121.0,12.04,1.33,0.88,2.88,0.48,7.01,4.41,1.15,1.33,1.15,1.0,1.0,15.0,2.0,1.0,18.0,4.0,2.0,2.0,1.0,3.0,0.0,4.0,6.0,13.0,15.0,1.0,2.0,0.0,6.0,2.0,1.0,12.0,3.0,2.0,0.47,0.31,0.55,1.0,0.0,1.0,18.0,17.0,17.0,1.0,0.24,0.53,0.55,1.02,1.02,0.99,61.0,9.0,18.0,7.0,27.0,6.0,4.0,13.0,38.0,0.0,0.0,3929.0,2.0,0.0,0.0,4.0,44.95,11.07,9.67,11.07,9.67,49.0,13.0,4.0,66.0,10.0,7.0,2.0,32.0,13.0,17.0,1.33,1.34,8.4,1.0,1.0,8.0,66.0,62.0,62.0,0.85,2.85,2.85,9.07,9.07,8.71,38.77,5.63,5.32,5.63,5.32,42.0,13.0,25.0,80.0,5.0,2.0,1.0,32.0,18.0,5.0,1.28,2.16,2.19,1.0,1.0,3.0,80.0,55.0,55.0,0.87,0.87,0.87,5.63,5.63,5.44,13.57,5.6,87.0,72.0,0.33,0.0,1.0,0.0,1.0,0.0
8476885,2021,Jacob Trouba,NYR,D,all,59,79815.0,1655.0,31.03,0.48,0.51,0.46,0.46,0.47,0.47,123.0,143.57,8.04,9.19,36.92,4.84,85.9,64.1,7.24,7.99,7.18,10.0,10.0,153.0,56.0,87.0,296.0,29.0,9.0,17.0,2.0,32.0,3.0,69.0,79.0,144.0,200.0,30.0,78.0,0.0,157.0,17.0,44.0,184.0,18.0,7.0,3.82,1.84,2.39,6.0,2.0,1.0,296.51,209.0,208.84,33.0,1.99,4.06,1.86,8.18,8.19,7.56,1655.0,133.0,219.0,234.0,1069.0,206.0,200.0,205.0,1044.0,0.0,0.0,135060.0,78.0,62.0,22.0,134.0,656.04,64.36,60.22,64.25,60.13,658.0,255.0,262.0,1175.0,65.0,65.0,16.0,676.0,165.0,72.0,18.31,19.8,26.24,20.0,24.0,21.0,1178.98,913.0,915.21,9.83,16.68,16.8,57.38,57.47,55.54,739.01,68.61,66.37,68.44,66.23,745.0,285.0,350.0,1380.0,60.0,47.0,10.0,751.0,217.0,62.0,21.73,26.93,19.95,19.0,20.0,21.0,1375.56,1030.0,1025.87,11.42,11.42,11.54,68.49,68.36,67.14,105.97,101.87,1846.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0
